1.57143 2.59184   4.68006
1.57143 2.69388   4.69897
1.57143 2.79592   4.71882
1.57143 2.89796   4.73879
1.57143 3   4.75818

1.71429 -2   4.57459
1.71429 -1.89796   4.54855
1.71429 -1.79592   4.52619
1.71429 -1.69388   4.50853
1.71429 -1.59184   4.49656
1.71429 -1.4898   4.49117
1.71429 -1.38776   4.49313
1.71429 -1.28571   4.50301
1.71429 -1.18367   4.52119
1.71429 -1.08163   4.54776
1.71429 -0.979592   4.58256
1.71429 -0.877551   4.62509
1.71429 -0.77551   4.67459
1.71429 -0.673469   4.72998
1.71429 -0.571429   4.78991
1.71429 -0.469388   4.85282
1.71429 -0.367347   4.91699
1.71429 -0.265306   4.98059
1.71429 -0.163265   5.04176
1.71429 -0.0612245   5.09873
1.71429 0.0408163   5.14986
1.71429 0.142857   5.19372
1.71429 0.244898   5.22922
1.71429 0.346939   5.25556
1.71429 0.44898   5.27236
1.71429 0.55102   5.27963
1.71429 0.653061   5.27778
1.71429 0.755102   5.26759
1.71429 0.857143   5.25013
1.71429 0.959184   5.22675
1.71429 1.06122   5.19896
1.71429 1.16327   5.16836
1.71429 1.26531   5.13657
1.71429 1.36735   5.10509
1.71429 1.46939   5.07528
1.71429 1.57143   5.04828
1.71429 1.67347   5.02497
1.71429 1.77551   5.00593
1.71429 1.87755   4.99144
1.71429 1.97959   4.98151
1.71429 2.08163   4.97586
1.71429 2.18367   4.97403
1.71429 2.28571   4.97538
1.71429 2.38776   4.97916
1.71429 2.4898   4.98457
1.71429 2.59184   4.9908
1.71429 2.69388   4.99711
1.71429 2.79592   5.00284
1.71429 2.89796   5.00744
1.71429 3   5.0105

1.85714 -2   4.91381
1.85714 -1.89796   4.88042
1.85714 -1.79592   4.84865
1.85714 -1.69388   4.81981
1.85714 -1.59184   4.79521
1.85714 -1.4898   4.77608
1.85714 -1.38776   4.76355
1.85714 -1.28571   4.75854
1.85714 -1.18367   4.76173
1.85714 -1.08163   4.77354
1.85714 -0.979592   4.79405
1.85714 -0.877551   4.82303
1.85714 -0.77551   4.85987
1.85714 -0.673469   4.90367
1.85714 -0.571429   4.95322
1.85714 -0.469388   5.00705
1.85714 -0.367347   5.06351
1.85714 -0.265306   5.12084
1.85714 -0.163265   5.17726
1.85714 -0.0612245   5.23102
1.85714 0.0408163   5.28055
1.85714 0.142857   5.32447
1.85714 0.244898   5.36169
1.85714 0.346939   5.39147
1.85714 0.44898   5.4134
1.85714 0.55102   5.42748
1.85714 0.653061   5.43404
1.85714 0.755102   5.43374
1.85714 0.857143   5.42752
1.85714 0.959184   5.41651
1.85714 1.06122   5.40198
1.85714 1.16327   5.38521
1.85714 1.26531   5.36748
1.85714 1.36735   5.34994
1.85714 1.46939   5.33356
1.85714 1.57143   5.31909
1.85714 1.67347   5.30704
1.85714 1.77551   5.29765
1.85714 1.87755   5.29089
1.85714 1.97959   5.28653
1.85714 2.08163   5.28413
1.85714 2.18367   5.28308
1.85714 2.28571   5.28272
1.85714 2.38776   5.28233
1.85714 2.4898   5.28121
1.85714 2.59184   5.27873
1.85714 2.69388   5.27435
1.85714 2.79592   5.26768
1.85714 2.89796   5.25846
1.85714 3   5.24659

2 -2   5.20266
2 -1.89796   5.16148
2 -1.79592   5.11993
2 -1.69388   5.07956
2 -1.59184   5.04195
2 -1.4898   5.00863
2 -1.38776   4.98102
2 -1.28571   4.96034
2 -1.18367   4.94757
2 -1.08163   4.9434
2 -0.979592   4.94818
2 -0.877551   4.9619
2 -0.77551   4.98418
2 -0.673469   5.0143
2 -0.571429   5.05121
2 -0.469388   5.09361
2 -0.367347   5.14001
2 -0.265306   5.18879
2 -0.163265   5.23828
2 -0.0612245   5.2869
2 0.0408163   5.33316
2 0.142857   5.37582
2 0.244898   5.41386
2 0.346939   5.44661
2 0.44898   5.47369
2 0.55102   5.49508
2 0.653061   5.51104
2 0.755102   5.52212
2 0.857143   5.52904
2 0.959184   5.53271
2 1.06122   5.53406
2 1.16327   5.53403
2 1.26531   5.53349
2 1.36735   5.53315
2 1.46939   5.53354
2 1.57143   5.53496
2 1.67347   5.53749
2 1.77551   5.54098
2 1.87755   5.54507
2 1.97959   5.54924
2 2.08163   5.55284
2 2.18367   5.55518
2 2.28571   5.55552
2 2.38776   5.55319
2 2.4898   5.54761
2 2.59184   5.53832
2 2.69388   5.52503
2 2.79592   5.50762
2 2.89796   5.48614
2 3   5.46082

2.14286 -2   5.43123
2.14286 -1.89796   5.38254
2.14286 -1.79592   5.33173
2.14286 -1.69388   5.28053
2.14286 -1.59184   5.23073
2.14286 -1.4898   5.18408
2.14286 -1.38776   5.14223
2.14286 -1.28571   5.10665
2.14286 -1.18367   5.07855
2.14286 -1.08163   5.05885
2.14286 -0.979592   5.04811
2.14286 -0.877551   5.04655
2.14286 -0.77551   5.05397
2.14286 -0.673469   5.06986
2.14286 -0.571429   5.09337
2.14286 -0.469388   5.12339
2.14286 -0.367347   5.15861
2.14286 -0.265306   5.1976
2.14286 -0.163265   5.23892
2.14286 -0.0612245   5.28115
2.14286 0.0408163   5.32301
2.14286 0.142857   5.3634
2.14286 0.244898   5.40148
2.14286 0.346939   5.43666
2.14286 0.44898   5.46865
2.14286 0.55102   5.4974
2.14286 0.653061   5.52315
2.14286 0.755102   5.54629
2.14286 0.857143   5.56737
2.14286 0.959184   5.58698
2.14286 1.06122   5.60576
2.14286 1.16327   5.62421
2.14286 1.26531   5.64277
2.14286 1.36735   5.66166
2.14286 1.46939   5.68092
2.14286 1.57143   5.70037
2.14286 1.67347   5.71962
2.14286 1.77551   5.7381
2.14286 1.87755   5.75509
2.14286 1.97959   5.76976
2.14286 2.08163   5.78128
2.14286 2.18367   5.78879
2.14286 2.28571   5.79155
2.14286 2.38776   5.78892
2.14286 2.4898   5.78044
2.14286 2.59184   5.76586
2.14286 2.69388   5.74513
2.14286 2.79592   5.71841
2.14286 2.89796   5.6861
2.14286 3   5.64876

2.28571 -2   5.59387
2.28571 -1.89796   5.53868
2.28571 -1.79592   5.48
2.28571 -1.69388   5.41967
2.28571 -1.59184   5.35963
2.28571 -1.4898   5.30176
2.28571 -1.38776   5.24789
2.28571 -1.28571   5.19963
2.28571 -1.18367   5.15837
2.28571 -1.08163   5.12517
2.28571 -0.979592   5.10077
2.28571 -0.877551   5.08552
2.28571 -0.77551   5.07942
2.28571 -0.673469   5.08211
2.28571 -0.571429   5.09293
2.28571 -0.469388   5.11098
2.28571 -0.367347   5.13515
2.28571 -0.265306   5.16426
2.28571 -0.163265   5.19709
2.28571 -0.0612245   5.23246
2.28571 0.0408163   5.26933
2.28571 0.142857   5.30684
2.28571 0.244898   5.34431
2.28571 0.346939   5.38134
2.28571 0.44898   5.41771
2.28571 0.55102   5.45345
2.28571 0.653061   5.48872
2.28571 0.755102   5.52383
2.28571 0.857143   5.55911
2.28571 0.959184   5.59489
2.28571 1.06122   5.63143
2.28571 1.16327   5.66886
2.28571 1.26531   5.7071
2.28571 1.36735   5.7459
2.28571 1.46939   5.78479
2.28571 1.57143   5.82306
2.28571 1.67347   5.85985
2.28571 1.77551   5.89416
2.28571 1.87755   5.92488
2.28571 1.97959   5.95092
2.28571 2.08163   5.97119
2.28571 2.18367   5.98475
2.28571 2.28571   5.9908
2.28571 2.38776   5.98877
2.28571 2.4898   5.97833
2.28571 2.59184   5.95944
2.28571 2.69388   5.93229
2.28571 2.79592   5.89738
2.28571 2.89796   5.8554
2.28571 3   5.80727

2.42857 -2   5.68937
2.42857 -1.89796   5.62934
2.42857 -1.79592   5.56492
2.42857 -1.69388   5.49804
2.42857 -1.59184   5.43067
2.42857 -1.4898   5.3648
2.42857 -1.38776   5.3023
2.42857 -1.28571   5.24487
2.42857 -1.18367   5.19395
2.42857 -1.08163   5.15069
2.42857 -0.979592   5.1159
2.42857 -0.877551   5.09003
2.42857 -0.77551   5.07317
2.42857 -0.673469   5.06511
2.42857 -0.571429   5.06533
2.42857 -0.469388   5.07311
2.42857 -0.367347   5.08757
2.42857 -0.265306   5.10774
2.42857 -0.163265   5.13267
2.42857 -0.0612245   5.16146
2.42857 0.0408163   5.19334
2.42857 0.142857   5.22771
2.42857 0.244898   5.26413
2.42857 0.346939   5.30239
2.42857 0.44898   5.34243
2.42857 0.55102   5.38434
2.42857 0.653061   5.4283
2.42857 0.755102   5.4745
2.42857 0.857143   5.52312
2.42857 0.959184   5.57423
2.42857 1.06122   5.62773
2.42857 1.16327   5.68335
2.42857 1.26531   5.74056
2.42857 1.36735   5.79859
2.42857 1.46939   5.85646
2.42857 1.57143   5.91298
2.42857 1.67347   5.96679
2.42857 1.77551   6.01646
2.42857 1.87755   6.06053
2.42857 1.97959   6.09759
2.42857 2.08163   6.12639
2.42857 2.18367   6.14585
2.42857 2.28571   6.15517
2.42857 2.38776   6.15383
2.42857 2.4898   6.14166
2.42857 2.59184   6.11881
2.42857 2.69388   6.08578
2.42857 2.79592   6.04334
2.42857 2.89796   5.99253
2.42857 3   5.93459

2.57143 -2   5.72084
2.57143 -1.89796   5.65812
2.57143 -1.79592   5.59067
2.57143 -1.69388   5.52044
2.57143 -1.59184   5.44941
2.57143 -1.4898   5.37955
2.57143 -1.38776   5.3127
2.57143 -1.28571   5.25056
2.57143 -1.18367   5.19452
2.57143 -1.08163   5.14573
2.57143 -0.979592   5.10496
2.57143 -0.877551   5.07268
2.57143 -0.77551   5.04902
2.57143 -0.673469   5.03381
2.57143 -0.571429   5.02665
2.57143 -0.469388   5.02696
2.57143 -0.367347   5.03404
2.57143 -0.265306   5.04715
2.57143 -0.163265   5.0656
2.57143 -0.0612245   5.08876
2.57143 0.0408163   5.11617
2.57143 0.142857   5.1475
2.57143 0.244898   5.18262
2.57143 0.346939   5.22152
2.57143 0.44898   5.26435
2.57143 0.55102   5.3113
2.57143 0.653061   5.36258
2.57143 0.755102   5.41835
2.57143 0.857143   5.47864
2.57143 0.959184   5.54329
2.57143 1.06122   5.6119
2.57143 1.16327   5.68379
2.57143 1.26531   5.75803
2.57143 1.36735   5.83336
2.57143 1.46939   5.90831
2.57143 1.57143   5.9812
2.57143 1.67347   6.05023
2.57143 1.77551   6.11356
2.57143 1.87755   6.16939
2.57143 1.97959   6.21604
2.57143 2.08163   6.25207
2.57143 2.18367   6.27632
